number,nmck,final_price,drop_pct,winner_id,has_result
0852500000125001175,3562000.0,,,,0
0332400002025000013,22333.35,,,,0
0332400002025000014,18820.0,,,,0
0372500006525000045,2076559.75,1979000.0,4.7,118661527,1
0372200091225000049,856829.45,582644.49,32.0,A-268195,1
0124200000625001628,1830339.54,,,,0
0851200000626004332,14722861.0,8848157.07,39.9,105,1
0320100014826000140,645390.0,,,,0
0338100004826000058,779662.63,,,,0
0108500000426003825,966569.45,,,,0
0320200029326000295,672000.0,,,,0
0168300013025000136,11113.34,9890.84,11.0,118684553,1
0373200069626000689,523912.15,421749.02,19.5,3400145,1
0336200040126000008,1376680.0,,,,0
0124200000626004360,489120.0,,,,0
0372200271326000072,2026.6,,,,0
0348100032226000005,5400000.0,,,,0
0351100000726000167,54035.3,,,,0
0372200271326000070,33850.57,,,,0
0338100004826000061,117563.7,,,,0
0338100004826000062,124595.33,,,,0
0372200014026000117,866685.35,706348.44,18.5,2,1
0851200000626004350,3967756.0,2469995.64,37.75,1,1
0301300051526000224,1419034.9,993324.66,30.0,1,1
0369300200026000102,379314.0,,,,0
0354200019726000324,150315.0,34539.76,77.02,121514158,1
0373400006726000100,588511.9,,,,0
0387200013526000069,254427.46,,,,0
0356500001126000359,1563164.04,,,,0
0358300210226000074,337681.34,260000.0,23.0,121567120,1
0372100034726000058,1792521.08,869372.3,51.5,3393895,1
0348500002226000201,1311878.67,,,,0
0351100000726000166,299767.11,,,,0
0367100025626000008,96631.32,,,,0
0815500000526009114,646720.0,,,,0
0391300002826000044,693200.0,,,,0
0883500079926000003,659433.32,451680.48,31.5,121554020,1
0372100003426000567,885439.28,881012.08,0.5,121554410,1
0332100016926000071,278238.39,198000.0,28.84,218,1
0142200001326013873,198756.0,,,,0
0337400000726000657,342854.16,306854.28,10.5,121538946,1
0320100014826000106,1900000.0,,,,0
0373100119526000206,5000000.0,4000000.0,20.0,1,1
0373200069626000692,2999036.03,,,,0
0815500000526009056,726000.0,,,,0
0358200011526000066,578200.0,,,,0
0301300247626000444,139200.0,,,,0
0118300018726000671,1376033.36,,,,0
0173200024026000097,4013322.42,3852786.0,4.0,3394636,1
0373200022226001485,1894980.08,,,,0
0331600001626000003,90654.48,,,,0
0168300013026000349,574683.2,305453.78,46.85,121560103,1
0373200022226001486,714078.52,,,,0
0348200055026000005,299596.67,,,,0
0358300092926000182,66170.0,,,,0
0387200006326000143,48495.0,39198.0,19.17,121555944,1
0318300194226000290,600000.0,,,,0
0373100070326000136,402166.67,162638.69,59.56,121530594,1
0337400000726000668,308000.0,181720.0,41.0,121551142,1
0172200004926000208,16294051.64,,,,0
0372100003426000556,301259.72,,,,0
0848300051626000585,150000.0,132000.0,12.0,121449401,1
0372200199626000047,1315984.37,,,,0
0372200027126000014,243655.05,241217.72,1.0,3389575,1
0142200001326013680,238182.0,,,,0
0352300024626000058,30639.0,,,,0
0333200003726000153,444860.0,,,,0
0190200000326007346,337853.0,136192.68,59.69,3380323,1
0373200003126000059,5469423.65,4840439.93,11.5,3382472,1
0321300070226000077,13220.3,,,,0
0356300049026000071,82800.0,50508.0,39.0,162,1
0387200013526000067,318432.1,200000.0,37.19,121538623,1
0351100008926000058,2999884.33,,,,0
0301300162826000004,2968220.0,1959025.2,34.0,3385790,1
0318200023226000296,599990.0,,,,0
0891200000626006970,509600.0,494312.0,3.0,3,1
0334100007526000027,2985782.95,2657346.71,11.0,3375184,1
0373100107126000053,2504344.42,,,,0
0848300048226000251,860495.72,,,,0
0142200001326013669,520001.0,,,,0
0372200210226000004,171822.0,,,,0
0372200289726000009,345887.71,,,,0
0102200001626001607,765167.6,550000.0,28.12,179,1
0187300001226000360,220051.64,120000.0,45.47,66,1
0351100000726000157,323200.0,300576.0,7.0,121545360,1
0345200018926000015,148100.0,138000.0,6.82,121540725,1
0187300012826000291,714771.65,543226.37,24.0,121529940,1
0337400000726000619,1058500.06,,,,0
0337400000726000628,143600.0,,,,0
0387200013526000066,629190.19,611102.65,2.87,3371202,1
0118300013326000964,853688.7,648803.46,24.0,2,1
0373200234326000036,2556165.0,,,,0
0373100011626000014,5733320.0,4815988.8,16.0,121288964,1
0332300246626000005,130350.0,,,,0
0321500001526000206,269613.43,258651.93,4.07,121538431,1
0318100067226000136,3022839.75,,,,0
0891200000626006731,48672.0,,,,0
0313100000426000019,805600.0,,,,0
0107300000326000185,466419.35,,,,0
0127200000226003782,462636.2,214554.91,53.62,3367323,1
0358200038326000017,1289116.0,,,,0
0373100134126000087,218827.71,130000.0,40.59,3372712,1
0373200003126000053,1007281.33,946844.41,6.0,3357246,1
0337400000726000620,114539.7,,,,0
0337400000726000621,1029844.7,906263.18,12.0,121517277,1
0337400000726000622,416453.1,381054.51,8.5,121512982,1
0337400000726000623,753141.16,658998.41,12.5,121507208,1
0373100032626000347,1206513.39,1194448.25,1.0,3370055,1
0345200003126000087,165000.0,136125.0,17.5,121524366,1
0177200000926001844,8505101.37,,,,0
0320100011226000321,114345.0,49725.52,56.51,121502558,1
0373200008726000026,107401.41,,,,0
0318200080626000073,557125.0,,,,0
0358200038326000012,4601195.0,3326994.02,27.69,121519487,1
0319100005526000141,43500.0,,,,0
0356500001126000348,2616390.0,,,,0
0321300114826000111,963757.38,944482.22,2.0,1,1
0194200000526004046,272625.0,,,,0
0348200055026000004,111114.67,,,,0
0848300047226000386,2362700.0,1180000.0,50.06,121516648,1
0318300063426000141,599000.0,,,,0
0339100009426000202,318959.2,,,,0
0119200000126010893,1347593.33,695405.91,48.4,246,1
0108500000426003575,966569.45,,,,0
0391300002826000021,693200.0,,,,0
0373200069626000646,585600.0,52000.02,91.12,3350742,1
0362200039626000005,423222.7,359739.36,15.0,185,1
0345100003326000098,4940000.0,,,,0
0826500000926002000,3419950.0,,,,0
0373100035726000082,3529999.99,864849.99,75.5,121480571,1
0373100035726000081,7706281.61,,,,0
0372100009926000027,690000.0,,,,0
0318300299426000565,586235.38,,,,0
0360100026226000319,942399.0,767016.0,18.61,3356176,1
0352100017026000013,633620.0,,,,0
0367100010826000003,164947.0,,,,0
0332300246626000004,153750.0,,,,0
0337400000726000579,326295.08,,,,0
0356500005326000101,2979436.8,,,,0
0356300011426000041,96455.31,,,,0
0172200004726000158,4178100.0,,,,0
0372200271326000062,87104.74,,,,0
0373100040126000374,402284.53,389000.0,3.3,133,1
0187200001726000722,40489005.0,,,,0
0364300100126000006,120120.0,,,,0
0364300100126000005,120120.0,,,,0
0337400000726000587,81200.0,,,,0
0321300051326000126,100332.0,,,,0
0108500000426003521,244506.82,,,,0
0318300538026000186,597588.66,,,,0
0321300009226000529,2220955.06,,,,0
0572100005326000078,759971.0,,,,0
0311100007526000054,14552024.02,,,,0
0318300100526000134,376643.66,,,,0
0572100005326000081,593385.43,,,,0
0365100015326000013,102249.43,,,,0
0163200000326003363,317200.0,,,,0
0335200014926002128,1935369.24,1935369.0,0.0,121466096,1
0174500001126003708,146153.99,,,,0
0358100000626000115,327333.33,,,,0
0319100037526000060,4235000.0,2350425.0,44.5,252,1
0744200000226005120,13169.0,,,,0
0373100091426000748,4702467.11,2797967.57,40.5,3344092,1
0358300305326000083,853438.75,426718.75,50.0,121480609,1
0318300101826000230,600000.0,,,,0
0175200000426000883,24722716.85,,,,0
0372200115326000022,575337.24,309745.66,46.16,132,1
0817200000326009158,629190.0,,,,0
0356200005126000275,1726620.0,,,,0
0318300001026000106,588653.82,,,,0
0372200209326000037,1318110.75,316346.05,76.0,3346011,1
0318300299426000541,472123.0,,,,0
0373100032626000340,99063.0,83018.72,16.2,3348237,1
0119300005226000001,233759.68,,,,0
0163200000326003352,260000.0,,,,0
0372200271326000059,2026.6,,,,0
0843500000226003389,1452023.25,,,,0
0356400000926000001,179991.92,,,,0
0817200000326009378,1226030.0,,,,0
0348200081026002022,10666170.66,,,,0
0302200006426000032,294150.86,,,,0
0372100030626000901,12750923.63,12687169.01,0.5,2,1
0103200008426005273,1327000.0,,,,0
0318300299426000539,599346.0,,,,0
0711200007626000091,4652385.66,3700000.0,20.47,134533,1
0358100002226000092,239494.44,,,,0
0860200000826005228,296069.66,,,,0
0852500000126002333,498563.0,,,,0
0372200278526000044,39983035.0,,,,0
0372200046326000101,933000.0,928335.0,0.5,3,1
0142200001326012953,3650250.0,3500000.0,4.12,61,1
0345300000126000068,202767.03,179448.71,11.5,3335127,1
0373100068026000035,1636960.38,1134712.95,30.68,134395,1
0372100000926000014,941821.24,550965.15,41.5,3327370,1
0375100000426000001,244056.39,,,,0
0318200028126000970,590330.25,587378.59,0.5,3340689,1
0128100003426000025,300000.0,70519.36,76.49,151,1
0373100078826000102,762874.28,445209.24,41.64,53,1
0368200003226000056,103072.01,63346.5,38.54,253,1
0372200083526000039,85487.65,82923.01,3.0,3,1
0311100007526000053,620786.37,,,,0
0301100027726000059,94464.98,,,,0
0372100048826000972,590100.0,,,,0
0366100005026000004,1100000.0,,,,0
0334300008026000137,283265.34,181289.58,36.0,121458581,1
0352300024626000053,76804.0,,,,0
0318100067226000132,195948.54,153540.98,21.64,227,1
0352300024626000056,9642.0,,,,0
0321300024126000147,234643.0,233469.78,0.5,3335873,1
0387200022326000207,125641.94,,,,0
0373100134126000078,799177.49,513940.0,35.69,3329247,1
0373200114326000137,506066.74,503536.4,0.5,3319591,1
0373100001026000354,712604.92,548000.0,23.1,171,1
0311300039426000075,306215.42,75022.34,75.5,2392468,1
0373100062626000034,428000.0,,,,0
0340100010926000022,2187266.67,,,,0
0372200016726000003,1199980.66,,,,0
0378300001326000352,596.76,,,,0
0373200234326000033,1295500.0,,,,0
0362100022326000070,457405.45,279000.0,39.0,121438728,1
0817200000326008937,329220.0,,,,0
0357500001026000036,256000.0,200500.0,21.68,61,1
0372200094226000083,889456.75,747143.61,16.0,20,1
0817200000326009290,5200000.0,,,,0
0378300001326000345,596.76,,,,0
0378300001326000347,1159.28,,,,0
0337400000726000541,1178943.1,,,,0
0356200004226000102,1723919.4,1284319.83,25.5,191,1
0372100034626000148,1684462.79,407003.92,75.84,121450082,1
0817200000326009325,3800000.0,,,,0
0572100005326000065,268789.4,115579.1,57.0,121440883,1
0372100010626000771,3257600.0,3094720.0,5.0,121422523,1
0176200005526001150,1372621.0,,,,0
0318300026126000164,195157.3,194181.51,0.5,31,1
0318300026126000163,494484.67,,,,0
0387200000926000434,2182000.08,1694519.82,22.34,121416780,1
0318300187726000100,600000.0,,,,0
0891200000626006343,88463.0,,,,0
0372200044026000065,519292.01,,,,0
0321200046926000006,86548.33,69238.33,20.0,121423895,1
0318100067226000130,143720.06,123599.26,14.0,39,1
0372200042026000004,588783.6,,,,0
0311200025326000024,43106.33,42890.8,0.5,2391093,1
0346100006726000012,19218019.55,14797874.95,23.0,3310851,1
0372100041326000453,301950.0,172899.25,42.74,121430345,1
0163200000326003220,250000.0,,,,0
0306100013926000018,1906643.85,,,,0
0170500010826000025,34615767.32,,,,0
0371500001326000008,265484.1,,,,0
0306200011026000015,150000.0,56991.12,62.01,40,1
0318300207026000281,600000.0,,,,0
0373100013126000740,1321786.0,701982.3,46.89,2,1
0815500000526008032,726000.0,,,,0
0119200000126010133,223087.48,,,,0
0108500000426003288,2143284.56,1918239.53,10.5,121424698,1
0119200000126009880,2736692.69,1888317.55,31.0,20,1
0378300001326000334,1159.28,,,,0
0846600001926000100,2303999.54,1094340.0,52.5,208,1
0373100029526000142,552049.98,502365.48,9.0,1,1
0372200084826000195,348000.0,,,,0
0332100016926000062,2507666.67,2256900.04,10.0,1,1
0160300001126000055,58577.95,,,,0
0337400000726000535,870000.3,616199.82,29.17,121412657,1
0337400000726000534,785469.98,781542.63,0.5,121392208,1
0335300045426000115,350000.0,,,,0
0338200003326000007,218958.62,,,,0
0337400000726000532,198994.72,,,,0
0373400007426000034,11659953.93,8686665.66,25.5,2388623,1
0818500000826003013,5502063.0,,,,0
0372200072126000042,321305.74,283805.74,11.67,ZK-397057,1
0891200000626005998,38064.0,,,,0
0895100000126000834,518594.33,,,,0
0369100040226000392,3806643.28,1884288.06,50.5,121418509,1
0372200115726000031,199912.98,197913.86,1.0,2,1
0331100004626000011,17497.34,,,,0
0319100037526000054,4235000.0,,,,0
0303100000526000031,633198.48,,,,0
0348100015226000098,3021066.04,2761772.77,8.58,82,1
0172200000626000078,8252800.0,,,,0
0338100003726000057,205000.0,152725.0,25.5,241,1
0318300186326000041,599000.0,,,,0
0124200000626003799,414280.0,116643.8,71.84,121424450,1
0372200133126000300,46843.33,,,,0
0843500000226003197,15683.52,,,,0
0373100107126000046,1765117.51,1614999.4,8.5,3313737,1
0372100048826000922,251129.22,,,,0
0373100040126000348,54895000.0,,,,0
0373100029526000162,192574.67,175850.0,8.68,3,1
0372100003426000397,887463.0,865276.4,2.5,121396767,1
0372200072126000041,378776.95,,,,0
0348100021126000055,1712625.67,847749.58,50.5,3308115,1
0744200000226004720,1167470.15,687000.0,41.15,7,1
0348100021126000058,1191590.26,941355.94,21.0,3308333,1
0373200557926000254,558139.56,,,,0
0348100021826000044,393695.54,,,,0
0366200035626003690,284000.0,,,,0
0358100011826000015,50255464.67,50004187.34,0.5,61,1
0340200003326006765,203300.0,,,,0
0373200003126000044,4707000.0,567923.02,87.93,3305131,1
0373200003126000043,8272800.0,,,,0
0163200000326003109,5568600.0,,,,0
0372100010626000724,1222001.0,,,,0
0372200084826000193,647110.0,514452.45,20.5,121405491,1
0843500000226003153,100996.48,,,,0
0336100007526000026,233721.71,177000.63,24.27,121407837,1
0895100000126000783,336494.43,,,,0
0332200037726000017,624110.03,305000.0,51.13,2,1
0337400000726000508,127342.76,,,,0
0373200069626000604,1230000.0,824100.0,33.0,3278213,1
0318300299426000500,568503.37,,,,0
0373200069626000605,1220000.0,805200.0,34.0,3282093,1
0121100006926000145,824088.7,,,,0
0319100037526000056,2299379.6,,,,0
0816500000626009565,13743.45,10852.73,21.03,121388193,1
0847500000926001400,1666858.7,,,,0
0895100000126000556,8567630.06,7111132.96,17.0,2378847,1
0319100037526000055,400000.0,,,,0
0846600001226000050,3623596.01,3333646.42,8.0,155,1
0172200000626000070,4566755.78,1529863.14,66.5,A-391385,1
0373400007426000033,3001103.0,,,,0
0311100007326000030,7414518.21,7377445.61,0.5,3287472,1
0362100036426000053,2197362.74,,,,0
0363100015126000237,1022874.0,,,,0
0373400010926000497,2650.0,,,,0
0895100000126000882,315337.03,,,,0
0372100030626000810,1784790.0,,,,0
0121100006926000143,949065.45,,,,0
0121100006926000146,769748.38,,,,0
0121100006926000142,964628.07,,,,0
0373100134126000064,133396.65,,,,0
0121100006926000144,879057.13,,,,0
0366200032326000161,300000.0,,,,0
0369100010826000083,251580.0,,,,0
0137200001226004580,814222.0,,,,0
0334300171826000122,126000.0,,,,0
0373400015126000011,753593.0,,,,0
0121100006926000134,988831.74,,,,0
0311100007326000033,13615533.26,7148154.61,47.5,3284817,1
0164200001926001984,1751638.85,,,,0
0815500000526007867,337440.0,,,,0
0846600002126000357,860236.55,774209.77,10.0,144,1
0366200035626003652,2923875.6,1770761.24,39.44,31,1
0332100016926000056,114224.0,108512.8,5.0,1,1
0311100007326000031,35684091.95,35505671.49,0.5,3274873,1
0342200023326000025,3000000.0,,,,0
0821500000526000018,795719.45,732940.0,7.89,ZK-396276,1
0372200127526000127,63199.98,62883.98,0.5,4,1
0351100015026000010,3600000.0,2970000.0,17.5,121337611,1
0372100001926000099,698885.0,,,,0
0891200000626005899,48672.0,,,,0
0860100000526000046,604868.87,456676.21,24.5,1,1
0372200234926000016,1147373.0,1135899.26,1.0,62,1
0371500001326000007,258695.12,,,,0
0351100001226000082,784363.0,,,,0
0352300022826000050,114928.0,,,,0
0373100013126000699,350000.0,,,,0
0126100000126000028,198700.0,80473.5,59.5,225,1
0187300013226000023,1080047.45,,,,0
0372200072126000040,281683.38,,,,0
0372200265426000135,2770763.0,,,,0
0127200000226003224,548251.11,293313.97,46.5,2,1
0815500000526007637,133383.0,,,,0
0372200289926000060,3417943.92,,,,0
0373200008726000023,2771944.32,2245274.58,19.0,3251797,1
0373200027426001035,4631966.5,,,,0
0318100060326000022,307233.3,175122.77,43.0,9,1
0358300068926000301,3252873.44,1675229.79,48.5,13,1
0142200001326011848,1122400.0,,,,0
0821500000526000017,43483.67,,,,0
0820500000826002823,2979999.96,1412300.0,52.61,218,1
0322100000626000035,191666.67,,,,0
0711200012926000039,635227.85,,,,0
0744200000226004363,444655.33,,,,0
0163200000326002910,1224500.0,,,,0
0372200205426000002,496598.9,317822.9,36.0,121312281,1
0848300048226000190,3900746.58,3527406.0,9.57,121336357,1
0340200003326006396,2150860.0,,,,0
0321200046926000004,177339.03,113496.63,36.0,121334203,1
0313100000426000007,805600.0,,,,0
0319300096526000060,41066.7,22586.1,45.0,121370245,1
0321200046926000005,77981.0,57342.44,26.47,121327049,1
0375200037426000207,1740146.35,,,,0
0318300299426000460,599500.99,,,,0
0313100010026000015,4927461.39,3821000.0,22.45,131111,1
0366200025326000139,251276.0,203720.0,18.93,121341149,1
0358300324926000013,447449.95,237148.45,47.0,3284284,1
0319100005526000114,143520.0,99026.0,31.0,121372427,1
0320200029326000259,1475068.61,690000.0,53.22,121350132,1
0369200022926000055,286797.85,,,,0
0869200000226004482,839350.77,,,,0
0373100029526000133,1415454.75,1188982.11,16.0,1,1
0372200127526000121,750000.0,523781.22,30.16,1,1
0318300001026000099,600000.0,,,,0
0358600007426000050,422050.0,,,,0
0164200001926001893,757277.68,,,,0
0372200082726000044,118909.5,68350.05,42.52,121339083,1
0163200000326002855,570000.0,552450.0,3.08,121337768,1
0331100004626000010,121483.67,,,,0
0163200000326002911,260000.0,,,,0
0352300022826000048,240942.15,158000.0,34.42,121358048,1
0373400008526000003,467252.41,,,,0
0358300038626000020,1002987.18,621851.74,38.0,121305817,1
0365100015326000010,124564.19,,,,0
0365100014826000297,133140.16,,,,0
0360400002226000042,140591.0,76497.04,45.59,197,1
0847500000926001327,1666858.7,,,,0
0348500003826000067,4688240.0,,,,0
0348500003826000063,1693000.0,,,,0
0337400000726000435,236691.0,,,,0
0809500000326001916,751059.76,386795.66,48.5,2381824,1
0373100093226000104,689967.63,472400.0,31.53,201,1
0859200001126006271,3588368.07,3570426.23,0.5,3,1
0360100030526000717,441200.0,,,,0
0167200003426004406,314546.0,245345.88,22.0,89,1
0167200003426004502,1358643.7,,,,0
0373100025726000136,5300000.0,789443.54,85.1,121322757,1
0358300086526000195,224681.27,,,,0
0387200013526000058,629190.19,,,,0
0142200001326011501,111600.0,97092.0,13.0,A-393440,1
0372100049326000081,480346.72,,,,0
0373200069626000582,546880.0,544145.6,0.5,3257968,1
0163200000326002915,1717170.0,,,,0
0351100000726000112,1475263.23,1357242.11,8.0,121340137,1
0318300599926000267,600000.0,,,,0
0308300022926000368,57493.34,,,,0
0304200005626000153,297000.0,,,,0
0711200027426000016,962057.01,,,,0
0318300299426000426,472123.0,,,,0
0352300018326000029,96600.0,,,,0
0372200200026000003,460184.0,,,,0
0173100009126000141,5712000.0,,,,0
0328300068926000212,241613.34,183700.0,23.97,3264741,1
0301100049626000547,1670400.0,1286208.0,23.0,38,1
0341100011026000004,18568.6,12800.0,31.07,121343576,1
0373200069626000571,4119677.71,3089758.23,25.0,3270030,1
0372100044826000005,1378658.74,1099890.0,20.22,121305755,1
0368400000226000797,5370865.5,,,,0
0319300010126000272,13165826.6,,,,0
0373100074526000131,359166.47,,,,0
0372200283926000073,2410818.0,2362601.64,2.0,103,1
0351400001326000238,339266.63,,,,0
0351300082326000201,125308.64,,,,0
0365200015326000026,62000.0,49600.0,20.0,121284921,1
0817200000326006911,2138728.0,1978323.4,7.5,121239663,1
0319200060626000094,325185.13,,,,0
0338100004826000035,193237.99,,,,0
0744200000226004227,1325170.0,833560.0,37.1,3,1
0895100000126000638,350904.34,,,,0
0711200013926000075,306280.56,,,,0
0360100030526000697,6433166.67,,,,0
0829500001126003335,780840.0,390420.0,50.0,3,1
0163200000326002780,234484.98,151242.45,35.5,121283713,1
0163200000326002781,284013.76,126385.99,55.5,121283651,1
0172200000726000221,3787747.08,,,,0
0817200000326007044,400000.0,,,,0
0362100036426000047,1508401.67,,,,0
0334100010626000141,429061.98,246000.0,42.67,121295581,1
0109300035926000023,715498.09,414200.0,42.11,121328413,1
0164200001926001885,5554932.0,4138408.77,25.5,2,1
0334100003926000059,6124826.67,,,,0
0368400000226000776,108000.0,69660.0,35.5,3266299,1
0342200041726000016,18084.06,17984.0,0.55,3246109,1
0342200041726000017,6500.0,6370.0,2.0,3263982,1
0163200000326002728,241240.6,129063.07,46.5,121292596,1
0163200000326002730,229672.43,125170.76,45.5,121266695,1
0149200002326002675,100078.0,89040.0,11.03,22,1
0124200000626003432,362980.76,,,,0
0342300000826000092,414080.0,167665.0,59.51,ZK-392666,1
0124200000626003436,432240.0,,,,0
0372200083526000036,85487.65,,,,0
0351100033326000043,81160.5,70431.82,13.22,121328290,1
0361200015026002231,1700000.0,,,,0
0373100013126000648,2349872.4,,,,0
0744200000226004247,2532292.0,1997000.0,21.14,176,1
0372200103126000025,217133.33,,,,0
0318300299426000422,532275.72,,,,0
0137200001226004243,484800.0,351480.0,27.5,106,1
0362400002626000038,1392689.0,738189.83,47.0,121223543,1
0163200000326002759,135000.0,,,,0
0372200205026000025,250000.0,,,,0
0372200022226000040,1989336.0,,,,0
0358200036226000514,71051.7,,,,0
0318300163426000466,214373.2,,,,0
0318300163426000463,481638.86,,,,0
0356100003326000023,130279.15,88000.0,32.45,136,1
0372100048826000817,1000271.18,,,,0
0320100012426000012,790000.0,,,,0
0348100045926000068,2738085.23,1186309.57,56.67,3257046,1
0356300097426000024,795750.0,,,,0
0167200003426004314,229380.0,,,,0
0356300097426000023,125327.67,,,,0
0356300097426000022,107465.59,,,,0
0340200003326005625,756180.6,,,,0
0825500000726001263,729158.77,421772.6,42.16,60,1
0176200005526001001,166385.19,,,,0
0572100005326000052,9208487.93,7228663.01,21.5,121295903,1
0373200069626000555,1169321.44,,,,0
0371500000526000022,63623.62,50000.0,21.41,176,1
0373200069626000558,1003071.0,,,,0
0360100026226000210,19533112.54,18458791.27,5.5,3248036,1
0372100049326000077,1137544.53,,,,0
0321300143126000056,100092.0,,,,0
0173100009126000082,58323256.0,,,,0
0317100007426000005,3204666.66,2183976.0,31.85,121293678,1
0368400000226000765,507200.0,329680.0,35.0,3248713,1
0373100078826000082,1738500.22,1420000.0,18.32,32,1
0373100078826000083,1232733.97,865948.0,29.75,217,1
0373100078826000085,2473416.66,2275543.32,8.0,5,1
0373100078826000087,730000.0,,,,0
0841200000726000913,356124.0,316950.36,11.0,121277467,1
0109300035926000020,389454.85,240320.0,38.29,121298205,1
0373100078826000081,688379.92,565987.51,17.78,226,1
0330200016826000255,147120.13,89535.6,39.14,121261724,1
0373100078826000086,865280.0,539954.0,37.6,94,1
0373100078826000084,875666.67,518439.0,40.79,164,1
0360300116026000012,79207.0,,,,0
0142200001326010987,196668.0,145534.32,26.0,60,1
0373200636926000003,15456808.52,8887663.24,42.5,3242682,1
0351100000726000105,338772.0,,,,0
0342200006526000296,235126.0,165900.0,29.44,121277211,1
0322100000626000029,797433.44,,,,0
0323300070526000049,396066.0,,,,0
0847500000926001240,1666858.7,,,,0
0379300024226000077,650863.33,,,,0
0368400000226000746,901626.0,272951.22,69.73,3245180,1
0372500003826000015,1571161.0,962263.68,38.75,121289047,1
0348200077126000029,3224511.94,2595732.1,19.5,121285866,1
0337400000726000354,42604462.25,,,,0
0826500000926001472,523858.0,,,,0
0373100105426000182,390915.36,317331.0,18.82,121290370,1
0373100120526000341,3981290.77,,,,0
0817200000326007438,2160000.0,,,,0
0131200001026002733,157600.0,,,,0
0325100027026000028,697199.75,578675.78,17.0,137,1
0163200000326002580,147350.0,,,,0
0358300092926000151,172100.0,,,,0
0366200025326000132,151276.0,,,,0
0891200000626005259,249691.0,156860.0,37.18,18,1
0302300004026000080,139638.76,120053.0,14.03,165,1
0124200000626003287,192324.34,,,,0
0862300039926000165,173008.0,,,,0
0301100049426000019,15003333.33,,,,0
0329100007426000017,4916010.69,,,,0
0173100009126000100,140000.0,,,,0
1011500002226000108,4098760.0,,,,0
0163200000326002612,317200.0,,,,0
0859200001126005734,2298779.56,1114907.86,51.5,3225101,1
0348100021826000027,524365.6,408725.83,22.05,119,1
0379300024226000045,985633.33,956064.31,3.0,70,1
0187300013726000131,1398334.5,,,,0
0301200034626000054,107540.0,,,,0
0119200000126008534,419808.39,,,,0
0817200000326007242,162000.0,99444.0,38.61,121280473,1
0817200000326007341,3800000.0,,,,0
0124200000626003195,3542110.0,,,,0
0373100032626000287,140000.0,72500.0,48.21,3243681,1
0373100032626000286,191231.04,,,,0
0862100004226000064,119801.67,,,,0
0373100032626000284,5608808.0,,,,0
0367100026526000046,205265.06,,,,0
0817200000326007296,5200000.0,,,,0
0366100005026000001,1000400.0,,,,0
0190200000326005370,3228078.0,2679304.74,17.0,20,1
0163200000326002574,1635400.0,,,,0
0310200000326001569,8801393.23,2422311.19,72.48,4,1
0301100047826000007,46808.67,33842.4,27.7,8,1
0373100056626000616,4000000.0,698832.26,82.53,3208177,1
0329100006726000094,205778.05,74600.0,63.75,3230261,1
0103200008426003877,380900.0,,,,0
0820500000826002435,1145175.0,400810.6,65.0,12,1
0820500000826002450,892478.86,,,,0
0817200000326007229,180000.0,,,,0
0351300043526000098,364000.0,,,,0
0818500000826003025,1479499.4,,,,0
0829500001126003139,362760.0,,,,0
0145200000426000720,9679331.0,,,,0
0373400007426000004,34724035.28,24145370.86,30.46,2379159,1
0332100016926000049,624223.33,456585.0,26.86,3,1
0360100026226000109,20255454.37,16406917.73,19.0,3093070,1
0372200229226000006,547000.0,,,,0
0348200076926000038,5013619.63,,,,0
0369100010826000071,71420.0,,,,0
0351300161526000083,19583.3,,,,0
0318300001026000093,600000.0,,,,0
0356300165926000081,256760.04,138000.0,46.25,121,1
0372200289926000049,179987.08,155000.0,13.88,A-386761,1
0119300019826000948,1583918.0,1282973.58,19.0,121233602,1
0348100016926000175,6159900.0,,,,0
0311100029826000030,3875678.53,2644580.0,31.76,2379272,1
0362100036426000044,470639.99,381218.39,19.0,2,1
0363100000726000008,98362.0,81870.0,16.77,81,1
0348100034426000004,38267887.39,,,,0
0372100043026000041,3906782.48,,,,0
0348200077126000027,2443612.94,,,,0
0373100105426000181,633304.0,,,,0
0301100049626000552,351096.0,,,,0
0367100000826000267,160000.0,,,,0
0334200012526000348,99150.0,,,,0
0361100003026000028,72268.0,,,,0
0340300011326000093,464013.42,,,,0
0373100040126000272,151838.67,114500.0,24.59,93,1
0373100105426000178,726566.36,,,,0
0372100019526000023,219118.35,44000.0,79.92,121192008,1
0307200030626000915,428135.07,,,,0
0830100002326000009,170000000.0,,,,0
0859200001126005566,46712.16,33918.0,27.39,1,1
0372200102926000008,95306.04,,,,0
0163200000326002392,570000.0,,,,0
0372100043026000031,746413.33,,,,0
0306200017726000038,136356.67,,,,0
0352300005026000071,9000.0,,,,0
0379300024226000054,134000.0,,,,0
0322100000626000025,410365.3,,,,0
0366200035626002970,5859999.0,,,,0
0859200001126005472,31557.0,,,,0
0815500000526006459,759511.37,,,,0
0373100032626000266,1083762.0,,,,0
0318100060326000018,364028.3,318524.8,12.5,47,1
0817200000326006749,7980000.0,,,,0
0337400000726000338,1606586.0,1196906.57,25.5,121205410,1
0331100004626000009,111255.0,87475.0,21.37,108,1
0345100007226000049,2089753.4,,,,0
0372200039526000039,947167.0,820000.0,13.43,121228010,1
0744200000226003624,220425.81,,,,0
0308100003426000019,480392.46,,,,0
0163200000326002408,78570.0,,,,0
0817200000326006414,10880000.0,10825600.0,0.5,121212792,1
0127100003126000011,100000.0,,,,0
0358100000626000093,280006.09,,,,0
